ax,ay,az,fx,fy,fz,tx,ty,tz,t
-0.0196652,-1.01516,0.0953055,-0.662705,-0.881225,9.72227,0.000661973,-1.04511e-05,-0.158299,120359
-0.0196652,-1.01516,0.0953055,-0.314968,-0.93956,9.74688,0.000661973,-1.04511e-05,-0.157009,121795
-0.0181021,-1.01491,0.0889843,-0.314968,-0.93956,9.74688,0.000661973,-1.04511e-05,-0.157009,122750
-0.018102,-1.0175,0.0876619,0.124201,-0.997459,9.74344,0.000768165,-1.04433e-05,-0.159105,123192
-0.018102,-1.0175,0.0876619,0.45154,-0.982164,9.72264,0.000768165,-1.04433e-05,-0.159198,124653
-0.018102,-1.0175,0.0876619,0.0602179,-0.875492,9.71255,0.000768165,-1.04433e-05,-0.157304,126090
-0.00812377,-1.00955,0.086933,0.0602179,-0.875492,9.71255,0.000768165,-1.04433e-05,-0.157304,126646
-0.00900634,-1.0074,0.0938747,-0.314956,-0.825746,9.68464,0.000680048,-4.66358e-05,-0.158389,127495
-0.00900634,-1.0074,0.0938747,-0.875785,-0.797923,9.73073,0.000680048,-4.66358e-05,-0.157778,128911
-0.00900634,-1.0074,0.0938747,-0.81949,-0.877858,9.74622,0.000680048,-4.66358e-05,-0.159001,130367
-0.0148358,-1.03781,0.0857095,-0.819512,-0.877858,9.74622,0.000680048,-4.7598e-05,-0.159001,130583
-0.0148358,-1.03781,0.0857095,-0.315028,-1.004,9.76727,0.000680048,-4.7598e-05,-0.157507,131828
-0.0148358,-1.03781,0.0857095,0.0385869,-1.05044,9.73782,0.000680048,-4.7598e-05,-0.159779,133206
-0.0156787,-1.03963,0.0836664,0.0385869,-1.05044,9.73782,0.000680048,-4.7598e-05,-0.159779,134557
-0.0125886,-1.04222,0.0651009,0.585553,-1.00572,9.69499,0.000786243,7.91181e-05,-0.160183,134641
-0.0125886,-1.04222,0.0651009,0.115095,-0.849389,9.65805,0.000786243,7.91181e-05,-0.157286,136078
-0.0125886,-1.04222,0.0651009,-0.281215,-0.804056,9.61896,0.000786243,7.91181e-05,-0.158441,137531
-0.00563878,-0.962703,0.0880376,-0.281215,-0.804056,9.61896,0.000786243,7.91181e-05,-0.158441,138458
-0.00884234,-0.960059,0.119882,-1.04723,-0.789241,9.69261,0.000677786,-5.22535e-05,-0.157902,138944
-0.00884234,-0.960059,0.119882,-1.02953,-0.872008,9.72993,0.000677786,-5.22535e-05,-0.160185,140368
-0.00887237,-0.960059,0.119884,-0.441375,-1.07766,9.72754,0.000677786,-5.34851e-05,-0.158886,141800
-0.0150192,-1.09016,0.092252,-0.441375,-1.07766,9.72754,0.000677786,-5.34851e-05,-0.158886,142401
-0.0150192,-1.09016,0.092252,0.0822891,-1.04797,9.71506,0.000677786,-5.34851e-05,-0.15984,143247
-0.0150192,-1.09016,0.092252,0.612519,-0.948163,9.65128,0.000677786,-5.34851e-05,-0.160842,144712
-0.0150192,-1.09016,0.092252,0.180886,-0.844118,9.61095,0.000677786,-5.34851e-05,-0.157896,146095
-0.015948,-1.09811,0.08492,0.180886,-0.844118,9.61095,0.000677786,-5.34851e-05,-0.157896,146403
-0.0130705,-1.09965,0.0513128,-0.364487,-0.788544,9.53777,0.000741055,6.45157e-05,-0.159585,147562
-0.0130705,-1.09965,0.0513128,-0.985177,-0.780213,9.61983,0.000741055,6.45157e-05,-0.158439,149006
-0.00998266,-0.961464,0.0815928,-0.985209,-0.780213,9.61984,0.000741055,6.31168e-05,-0.158439,150343
-0.00916633,-0.961464,0.100657,-1.04018,-0.903132,9.70163,0.000741052,9.65927e-05,-0.160777,150455
-0.00916633,-0.961464,0.100657,-0.356271,-1.09864,9.70403,0.000741052,9.65927e-05,-0.16024,151859
-0.00916633,-0.961464,0.100657,0.0943862,-1.03559,9.69637,0.000741052,9.65927e-05,-0.160053,153295
-0.00926048,-1.02973,0.0991752,0.0943862,-1.03559,9.69637,0.000741052,9.65927e-05,-0.160053,154276
-0.00926049,-1.03155,0.0991753,0.761496,-0.919401,9.63595,0.000815613,9.65924e-05,-0.161941,154719
-0.00926049,-1.03155,0.0991753,0.246495,-0.841907,9.58704,0.000815613,9.65924e-05,-0.15772,156185
