ax,ay,az,fx,fy,fz,tx,ty,tz,t
-0.0173544,-1.06155,0.0727812,-0.250048,-0.880852,10.2073,-0.00021468,0.000616284,-0.148319,127484
-0.0173544,-1.06155,0.0727812,-0.058515,-0.946198,10.1872,-0.00021468,0.000616284,-0.149441,128931
-0.0207536,-1.0723,0.0451138,0.101799,-0.948918,10.1751,-4.97395e-05,0.000672206,-0.149501,130374
-0.0207536,-1.0723,0.0451138,-0.474046,-0.880011,10.1782,-4.97395e-05,0.000672206,-0.147433,131775
-0.0207536,-1.0723,0.0451138,-0.679662,-0.828815,10.1741,-4.97395e-05,0.000672206,-0.14881,133215
-0.00726769,-0.971649,0.0781831,-1.06739,-0.917505,10.2062,-4.97415e-05,0.000690217,-0.147673,134646
-0.00726769,-0.971649,0.0781831,-0.729561,-0.967188,10.1718,-4.97415e-05,0.000690217,-0.149964,136085
-0.00726769,-0.971649,0.0781831,-0.267497,-0.868898,10.2389,-4.97415e-05,0.000690217,-0.14842,137501
-0.00565767,-1.02,0.0756291,0.0688941,-1.02036,10.187,-4.55345e-06,0.000690217,-0.149946,138940
-0.00568004,-1.02,0.0756308,0.249426,-1.0846,10.1191,-4.55341e-06,0.000689299,-0.149711,140385
-0.00568004,-1.02,0.0756308,-0.387006,-0.757623,10.1684,-4.55341e-06,0.000689299,-0.147137,141813
-0.00623275,-1.0165,0.0812877,-0.76956,-0.873328,10.1288,-0.000223716,0.000485897,-0.149121,143254
-0.00623275,-1.0165,0.0812877,-1.18169,-0.949202,10.1496,-0.000223716,0.000485897,-0.147763,144689
-0.0136429,-1.04742,0.0443508,-0.994022,-0.802531,10.2163,-0.000223713,0.000782032,-0.150766,146130
-0.0136429,-1.04742,0.0443508,-0.35773,-1.03941,10.2047,-0.000223713,0.000782032,-0.148386,147578
-0.0136429,-1.04742,0.0443508,-0.0238661,-1.03394,10.2104,-0.000223713,0.000782032,-0.149352,148966
-0.0226014,-0.983786,0.0739011,0.533007,-0.990826,10.1323,-1.13299e-05,0.000780804,-0.15104,150410
-0.0226014,-0.983786,0.0739011,-0.121795,-0.883699,10.0904,-1.13299e-05,0.000780804,-0.146923,151870
-0.0226014,-0.983786,0.0739011,-0.610825,-0.775207,10.0637,-1.13299e-05,0.000780804,-0.149605,153285
-0.0109624,-0.969422,0.108953,-1.24988,-0.903447,10.1209,-0.000228237,0.000513799,-0.147976,154734
-0.0109624,-0.969422,0.108953,-1.29222,-0.855432,10.1604,-0.000228237,0.000513799,-0.149773,156131
-0.0109624,-0.969422,0.108953,-0.47981,-0.985052,10.1987,-0.000228237,0.000513799,-0.150243,157570
-0.0204395,-1.08661,0.0679324,-0.00197243,-1.16664,10.1216,-0.000228236,0.000601946,-0.14984,159001
-0.0204802,-1.08661,0.0679348,0.631995,-0.913776,10.0914,-0.000228236,0.000600274,-0.151523,160455
-0.0238662,-1.08989,0.0238821,0.0931608,-0.784348,10.0309,-4.06995e-05,0.00060118,-0.146933,161868
-0.0238662,-1.08989,0.0238821,-0.453942,-0.870596,9.96109,-4.06995e-05,0.00060118,-0.14986,163298
-0.0238662,-1.08989,0.0238821,-1.02004,-0.743981,10.0559,-4.06995e-05,0.00060118,-0.147359,164741
-0.00517121,-0.907482,0.099915,-1.37227,-0.901601,10.1851,-0.000122045,0.000690579,-0.149002,166166
-0.00517121,-0.907482,0.099915,-0.608342,-1.19381,10.181,-0.000122045,0.000690579,-0.151005,167581
-0.00517121,-0.907482,0.099915,-0.0511034,-1.05161,10.2109,-0.000122045,0.000690579,-0.148675,169069
-0.0157096,-1.08809,0.0761906,0.847402,-1.00059,10.0918,-0.000122044,0.000537344,-0.151717,170465
-0.0157096,-1.08809,0.0761906,0.531012,-0.85357,10.0634,-0.000122044,0.000537344,-0.147779,171906
-0.0136288,-1.07103,0.0359453,-0.271067,-0.773593,9.97613,-0.000334423,0.000538178,-0.149571,173349
-0.0136288,-1.07103,0.0359453,-0.853553,-0.86183,10.0479,-0.000334423,0.000538178,-0.147311,174769
-0.0136288,-1.07103,0.0359453,-1.3453,-0.832225,10.1538,-0.000334423,0.000538178,-0.147904,176214
-0.0246781,-0.967838,0.0618545,-0.61183,-1.2104,10.1566,8.58239e-05,0.00086778,-0.14906,177632
-0.0246781,-0.967838,0.0618545,-0.063352,-1.073,10.1617,8.58239e-05,0.00086778,-0.147235,179048
-0.024727,-0.967838,0.0618592,0.730162,-0.865399,10.1118,8.5824e-05,0.000865774,-0.150356,180485
-0.00583526,-0.989324,0.0879125,0.643136,-0.940439,10.0264,8.58235e-05,0.000456742,-0.147656,181921
-0.00583526,-0.989324,0.0879125,-0.128147,-0.73851,9.99934,8.58235e-05,0.000456742,-0.148223,183357
-0.00583526,-0.989324,0.0879125,-0.819576,-0.823683,10.0711,8.58235e-05,0.000456742,-0.146852,184772
0.00698079,-0.990036,0.0743699,-1.51201,-0.926292,10.1265,-0.000296017,0.000456199,-0.146247,186214
0.00698079,-0.990036,0.0743699,-1.05249,-1.09077,10.1501,-0.000296017,0.000456199,-0.14832,187652
-0.0223514,-1.05957,0.0296846,-0.369618,-1.00791,10.1245,-0.000183043,0.000556691,-0.146917,189091
-0.0224079,-1.05957,0.0296881,0.21655,-0.908792,10.0689,-0.000183043,0.000554375,-0.149594,190524
-0.0224079,-1.05957,0.0296881,0.180936,-0.914521,10.0073,-0.000183043,0.000554375,-0.146792,191940
-0.0151063,-0.945887,0.0526401,-0.634423,-0.687477,10.0253,-0.000183043,0.000762239,-0.146751,193377
-0.0151063,-0.945887,0.0526401,-1.16706,-0.806948,10.0812,-0.000183043,0.000762239,-0.148268,194815
-0.0151063,-0.945887,0.0526401,-1.6494,-1.01142,10.1065,-0.000183043,0.000762239,-0.146032,196248
-0.0191311,-0.937993,0.126109,-1.29952,-1.03775,10.2085,-0.000221461,0.000759727,-0.146918,197673
-0.0191311,-0.937993,0.126109,-0.641697,-0.937479,10.1726,-0.000221461,0.000759727,-0.147832,199105
-0.0192217,-0.937993,0.126115,-0.0754271,-0.963196,10.1112,-0.000221461,0.000756012,-0.149056,200579
-0.0291053,-1.14692,0.0559423,0.0256589,-0.869059,10.0576,-0.000338944,0.000514467,-0.147491,202010
-0.0291053,-1.14692,0.0559423,-0.62433,-0.657045,10.1375,-0.000338944,0.000514467,-0.147452,203414
-0.03182,-1.00364,0.0567706,-1.26912,-0.936012,10.228,-0.000338944,0.00065455,-0.14877,204879
-0.03182,-1.00364,0.0567706,-1.60123,-1.00415,10.319,-0.000338944,0.00065455,-0.146548,206292
-0.03182,-1.00364,0.0567706,-1.16646,-0.971171,10.3877,-0.000338944,0.00065455,-0.147614,207713
-0.0359083,-1.00113,0.0785808,-0.247378,-0.952777,10.3628,2.70777e-05,0.000653884,-0.149397,209139
-0.0359986,-1.00113,0.0785869,0.485169,-0.881115,10.2801,2.70776e-05,0.000650184,-0.14992,210576
-0.0359986,-1.00113,0.0785869,0.804925,-0.913029,10.2449,2.70776e-05,0.000650184,-0.148851,212031
-0.00788597,-1.03268,0.0609306,0.377318,-0.709002,10.2592,-9.2669e-05,0.000447871,-0.150396,213459
-0.00788597,-1.03268,0.0609306,-0.330484,-0.91784,10.3366,-9.2669e-05,0.000447871,-0.150239,214886
-0.00788597,-1.03268,0.0609306,-1.11063,-1.10037,10.3378,-9.2669e-05,0.000447871,-0.147264,216328
-0.0163556,-0.983431,0.0530999,-1.34148,-0.749493,10.508,-9.26691e-05,0.000174484,-0.148281,217735
-0.0163556,-0.983431,0.0530999,-0.672102,-0.99901,10.4156,-9.26691e-05,0.000174484,-0.149592,219177
0.00294173,-0.986647,0.0165387,0.632426,-0.991349,10.2964,0.000160387,0.000750464,-0.149134,220610
