ax,ay,az,fx,fy,fz,tx,ty,tz,t
-0.0458076,-0.979752,0.0662935,-0.334211,-0.93231,10.0662,0.24753,-0.755106,-0.14799,130598
-0.0458076,-0.979752,0.0662333,-0.329095,-0.939422,10.0749,0.250223,-0.755725,-0.148585,131780
-0.0458076,-0.979752,0.0661732,-0.34337,-0.953592,10.0842,0.252926,-0.756364,-0.1486,133217
-0.0405017,-0.976311,0.0658938,-0.34337,-0.953593,10.0841,0.252926,-0.756364,-0.1486,134561
-0.0405017,-0.976311,0.0658336,-0.384308,-0.957961,10.0924,0.255556,-0.75703,-0.148558,134633
-0.0405017,-0.976311,0.0657735,-0.439954,-0.950769,10.1003,0.258126,-0.757715,-0.148333,136065
-0.0405017,-0.976311,0.0657133,-0.491906,-0.946894,10.104,0.260657,-0.758409,-0.148683,137507
-0.0358553,-0.991098,0.0654949,-0.491906,-0.946894,10.1039,0.260657,-0.758409,-0.148683,138472
-0.0358553,-0.991098,0.0654347,-0.516737,-0.942697,10.1104,0.263155,-0.759099,-0.148764,138945
-0.0358553,-0.991099,0.0653239,-0.500378,-0.945058,10.1157,0.265651,-0.759758,-0.148376,140373
-0.0358553,-0.991099,0.0652131,-0.477082,-0.95272,10.1227,0.268119,-0.760415,-0.148388,141828
-0.0301647,-0.995329,0.0662731,-0.477082,-0.952721,10.1226,0.268119,-0.760415,-0.148388,142413
-0.0301647,-0.995329,0.0661623,-0.470553,-0.963439,10.1297,0.270594,-0.761079,-0.148499,143268
-0.0301647,-0.99533,0.0660515,-0.507054,-0.966978,10.1381,0.273033,-0.761789,-0.148213,144673
-0.0301647,-0.99533,0.0659407,-0.561396,-0.963318,10.1429,0.275383,-0.76252,-0.148165,146112
-0.0255856,-0.998234,0.0665175,-0.561396,-0.963319,10.1428,0.275383,-0.76252,-0.148165,146323
-0.0255856,-0.998235,0.0664067,-0.621316,-0.962068,10.1495,0.277692,-0.763266,-0.148179,147544
-0.0255856,-0.998235,0.0662959,-0.647506,-0.96035,10.1546,0.279986,-0.764006,-0.147947,148967
-0.0222747,-1.0186,0.0667417,-0.647506,-0.96035,10.1544,0.279986,-0.764006,-0.147947,150255
-0.0222747,-1.0186,0.0665338,-0.621681,-0.967882,10.1614,0.282296,-0.764697,-0.147738,150405
-0.0222747,-1.0186,0.066326,-0.578366,-0.978805,10.1658,0.284598,-0.765384,-0.148148,151840
-0.0222747,-1.0186,0.0661181,-0.534851,-0.984395,10.1683,0.286863,-0.766056,-0.148138,153259
-0.0190365,-1.01851,0.0671349,-0.534851,-0.984394,10.1681,0.286863,-0.766056,-0.148138,154195
-0.0190365,-1.01851,0.066927,-0.558953,-0.976472,10.1678,0.289059,-0.766794,-0.14798,154691
-0.0190365,-1.01851,0.0667192,-0.60495,-0.958691,10.1639,0.291174,-0.767552,-0.148134,156124
-0.0190365,-1.01851,0.0665114,-0.666764,-0.946831,10.1631,0.293244,-0.768342,-0.147737,157565
-0.0164329,-1.01844,0.0674745,-0.666764,-0.94683,10.1629,0.293244,-0.768342,-0.147737,158078
-0.0164329,-1.01844,0.0672667,-0.688844,-0.943153,10.1603,0.295306,-0.769111,-0.148235,158986
-0.0164329,-1.01844,0.0669553,-0.654792,-0.947163,10.1582,0.297376,-0.769829,-0.14827,160422
-0.0164329,-1.01844,0.0666439,-0.587752,-0.9539,10.156,0.299433,-0.770531,-0.148473,161858
-0.0138121,-1.03157,0.0676608,-0.587752,-0.9539,10.1557,0.299433,-0.770531,-0.148473,162006
-0.0138121,-1.03157,0.0673494,-0.504563,-0.946183,10.1544,0.301432,-0.771199,-0.14856,163304
-0.0138121,-1.03157,0.067038,-0.488396,-0.92893,10.1525,0.303375,-0.771927,-0.148339,164751
-0.0117003,-1.0349,0.0671668,-0.488396,-0.92893,10.1522,0.303375,-0.771927,-0.148339,165922
-0.0117003,-1.0349,0.0668554,-0.517207,-0.904964,10.1517,0.305228,-0.772697,-0.148159,166158
-0.0117003,-1.0349,0.066544,-0.564437,-0.896526,10.1508,0.307074,-0.773493,-0.148051,167581
-0.0117003,-1.0349,0.0662327,-0.580721,-0.904674,10.15,0.308957,-0.77428,-0.148161,169049
-0.0124621,-1.03719,0.0663526,-0.580721,-0.904674,10.1496,0.308957,-0.77428,-0.148161,169847
